SITE_ID,Project_name,sys_sample_code,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,sample_delivery_group,qaqc_date,SH_LATITUDE,SH_LONGITUDE,SH_WQ_STANDARD,SH_PWL_ID
13-WALK-22.8,Wallkill Special Study 2017,13WALK-22.8_08022017-WS,Chlorophyll A,8/2/2017,479-61-8,total,8.91,ug/l,NA,ug/l,0.28,,A,,NA,NA,41.635,-74.18889,B,1306-0038
13-WALK-22.8,Wallkill Special Study 2017,13WALK-22.8_08022017-WS,Conductivity at 25 Degrees Celsius,8/2/2017,COND,total,614.00,umhos/cm,NA,umhos/cm,NA,,A,,NA,NA,41.635,-74.18889,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,Cadmium,7/10/2018,7440-43-9,total,,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,Calcium,7/10/2018,7440-70-2,total,56200.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,Chlorophyll A,7/10/2018,479-61-8,total,45.00,ug/l,NA,ug/l,2.2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,Copper,7/10/2018,7440-50-8,total,6.00,ug/l,0.66,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,HARDNESS (AS CACO3),7/10/2018,HARD,total,209.00,mg/l,NA,mg/l,6.62,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,Iron,7/10/2018,7439-89-6,total,168.00,ug/l,13,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,Arsenic,7/10/2018,7440-38-2,total,2.30,ug/l,0.39,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Temperature of pH Analysis,9/20/2017,TEMP,total,26.10,deg c,NA,deg c,NA,H,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/12/2017,TDS,total,350.00,mg/l,4,mg/l,10,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/20/2017,TDS,total,410.00,mg/l,4,mg/l,10,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,CHLORIDE (AS CL),7/10/2018,16887-00-6,total,107.00,mg/l,0.5,mg/l,8,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"NITROGEN, NITRATE (AS N)",9/20/2017,14797-55-8,total,1.47,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"NITROGEN, NITRITE",10/12/2017,14797-65-0,total,0.02,mg/l,0.004,mg/l,0.01,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"NITROGEN, NITRITE",9/20/2017,14797-65-0,total,0.01,mg/l,0.002,mg/l,0.01,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,PH,10/12/2017,PH,total,7.83,pH units,NA,pH units,NA,H,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,PH,9/20/2017,PH,total,8.24,pH units,NA,pH units,NA,H,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"PHOSPHORUS, TOTAL (AS P)",10/12/2017,7723-14-0,total,0.19,mg/l,0.008,mg/l,0.012,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"PHOSPHORUS, TOTAL (AS P)",9/20/2017,7723-14-0,total,0.19,mg/l,0.02,mg/l,0.03,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Silver,10/12/2017,7440-22-4,total,,ug/l,0.131,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Silver,9/20/2017,7440-22-4,total,,ug/l,0.131,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Temperature of pH Analysis,10/12/2017,TEMP,total,19.40,deg c,NA,deg c,NA,H,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Iron,7/20/2017,7439-89-6,total,577.00,ug/l,55.4,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Lead,7/20/2017,7439-92-1,total,1.00,ug/l,0.405,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Magnesium,7/20/2017,7439-95-4,total,11900.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,TURBIDITY,10/12/2017,TURB,total,2.10,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,TURBIDITY,9/20/2017,TURB,total,4.50,ntu,0.06,ntu,0.1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Zinc,10/12/2017,7440-66-6,total,5.30,ug/l,3,ug/l,5,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Zinc,9/20/2017,7440-66-6,total,4.50,ug/l,3,ug/l,5,J,J,estimated value due to lab error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,"ALKALINITY, TOTAL (AS CaCO3)",9/7/2017,ALK,total,120.00,mg/l,1,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Aluminum,9/7/2017,7429-90-5,total,432.00,ug/l,26.9,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Arsenic,9/7/2017,7440-38-2,total,1.20,ug/l,0.389,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Cadmium,9/7/2017,7440-43-9,total,,ug/l,0.182,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,CHLORIDE (AS CL),9/7/2017,16887-00-6,total,76.20,mg/l,0.2,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Chlorophyll A,9/7/2017,479-61-8,total,4.80,ug/l,NA,ug/l,0.16,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Conductivity at 25 Degrees Celsius,9/7/2017,COND,total,566.00,umhos/cm,NA,umhos/cm,NA,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Copper,9/7/2017,7440-50-8,total,4.80,ug/l,0.652,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,HARDNESS (AS CACO3),9/7/2017,HARD,total,160.00,mg/l,0.5,mg/l,13,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Iron,9/7/2017,7439-89-6,total,945.00,ug/l,55.4,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Lead,9/7/2017,7439-92-1,total,1.80,ug/l,0.405,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Magnesium,9/7/2017,7439-95-4,total,10700.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Nickel,9/7/2017,7440-02-0,total,3.40,ug/l,0.45,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Nitrate+Nitrite as Nitrogen,9/7/2017,NO3NO2N,total,0.96,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,"Nitrogen, ammonia (As N)",9/7/2017,7664-41-7,total,0.06,mg/l,8.00E-04,mg/l,0.005,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,"NITROGEN, NITRATE (AS N)",9/7/2017,14797-55-8,total,0.95,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,"NITROGEN, NITRITE",9/7/2017,14797-65-0,total,0.01,mg/l,0.002,mg/l,0.01,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,PH,9/7/2017,PH,total,8.02,pH units,NA,pH units,NA,H,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,"PHOSPHORUS, TOTAL (AS P)",9/7/2017,7723-14-0,total,0.17,mg/l,0.01,mg/l,0.015,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Silver,9/7/2017,7440-22-4,total,,ug/l,0.131,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Temperature of pH Analysis,9/7/2017,TEMP,total,19.60,deg c,NA,deg c,NA,H,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/7/2017,TDS,total,309.00,mg/l,4,mg/l,10,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,TURBIDITY,9/7/2017,TURB,total,17.70,ntu,0.06,ntu,0.1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9,Zinc,9/7/2017,7440-66-6,total,11.00,ug/l,3,ug/l,5,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,"ALKALINITY, TOTAL (AS CaCO3)",7/20/2017,ALK,total,118.00,mg/l,1,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Aluminum,7/20/2017,7429-90-5,total,237.00,ug/l,80.1,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Arsenic,7/20/2017,7440-38-2,total,0.72,ug/l,0.389,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Cadmium,7/20/2017,7440-43-9,total,,ug/l,0.182,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,CHLORIDE (AS CL),7/20/2017,16887-00-6,total,59.50,mg/l,0.2,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Chlorophyll A,7/20/2017,479-61-8,total,4.94,ug/l,NA,ug/l,0.27,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Conductivity at 25 Degrees Celsius,7/20/2017,COND,total,527.00,umhos/cm,NA,umhos/cm,NA,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,Copper,7/20/2017,7440-50-8,total,2.90,ug/l,0.652,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13WALK-26.9_07202017_WS,HARDNESS (AS CACO3),7/20/2017,HARD,total,157.00,mg/l,0.5,mg/l,13,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,"ALKALINITY, TOTAL (AS CaCO3)",7/10/2018,ALK,total,162.00,mg/l,1,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07102018-W,Aluminum,7/10/2018,7429-90-5,total,105.00,ug/l,2.3,ug/l,10,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"ALKALINITY, TOTAL (AS CaCO3)",10/12/2017,ALK,total,123.00,mg/l,1,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"ALKALINITY, TOTAL (AS CaCO3)",9/20/2017,ALK,total,150.00,mg/l,1,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Aluminum,10/12/2017,7429-90-5,total,111.00,ug/l,2.7,ug/l,10,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Aluminum,9/20/2017,7429-90-5,total,101.00,ug/l,2.7,ug/l,10,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Arsenic,10/12/2017,7440-38-2,total,0.55,ug/l,0.389,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Arsenic,9/20/2017,7440-38-2,total,0.74,ug/l,0.389,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Cadmium,10/12/2017,7440-43-9,total,,ug/l,0.182,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Cadmium,9/20/2017,7440-43-9,total,,ug/l,0.182,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,CHLORIDE (AS CL),10/12/2017,16887-00-6,total,107.00,mg/l,0.3,mg/l,4,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,CHLORIDE (AS CL),9/20/2017,16887-00-6,total,111.00,mg/l,0.5,mg/l,8,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Chlorophyll A,10/12/2017,479-61-8,total,2.59,ug/l,NA,ug/l,0.18,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Chlorophyll A,9/20/2017,479-61-8,total,5.17,ug/l,NA,ug/l,0.15,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Conductivity at 25 Degrees Celsius,10/12/2017,COND,total,689.00,umhos/cm,NA,umhos/cm,NA,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Conductivity at 25 Degrees Celsius,9/20/2017,COND,total,676.00,umhos/cm,NA,umhos/cm,NA,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Copper,10/12/2017,7440-50-8,total,3.40,ug/l,0.652,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Copper,9/20/2017,7440-50-8,total,3.60,ug/l,0.652,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,HARDNESS (AS CACO3),10/12/2017,HARD,total,179.00,mg/l,0.5,mg/l,13,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,HARDNESS (AS CACO3),9/20/2017,HARD,total,211.00,mg/l,0.7,mg/l,20,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Iron,10/12/2017,7439-89-6,total,236.00,ug/l,55.4,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Iron,9/20/2017,7439-89-6,total,203.00,ug/l,55.4,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Lead,10/12/2017,7439-92-1,total,0.44,ug/l,0.405,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Lead,9/20/2017,7439-92-1,total,,ug/l,0.405,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Magnesium,10/12/2017,7439-95-4,total,12600.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Magnesium,9/20/2017,7439-95-4,total,14700.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Nickel,10/12/2017,7440-02-0,total,2.00,ug/l,0.45,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Nickel,9/20/2017,7440-02-0,total,2.40,ug/l,0.45,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Nitrate+Nitrite as Nitrogen,10/12/2017,NO3NO2N,total,1.37,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,Nitrate+Nitrite as Nitrogen,9/20/2017,NO3NO2N,total,1.48,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"Nitrogen, ammonia (As N)",10/12/2017,7664-41-7,total,0.05,mg/l,8.00E-04,mg/l,0.005,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"Nitrogen, ammonia (As N)",9/20/2017,7664-41-7,total,0.02,mg/l,8.00E-04,mg/l,0.005,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill Special Study 2017,13-WALK-26.9,"NITROGEN, NITRATE (AS N)",10/12/2017,14797-55-8,total,1.35,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,HARDNESS (AS CACO3),7/24/2018,HARD,total,138.00,mg/l,NA,mg/l,6.62,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,Iron,7/24/2018,7439-89-6,total,930.00,ug/l,13,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,Lead,7/24/2018,7439-92-1,total,1.50,ug/l,0.067,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,Magnesium,7/24/2018,7439-95-4,total,8340.00,ug/l,29,ug/l,1000,E,J,estimated value due to lab error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,Nickel,7/24/2018,7440-02-0,total,2.00,ug/l,0.26,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,Nitrate+Nitrite as Nitrogen,7/24/2018,NO3NO2N,total,0.78,mg/l,7.00E-04,mg/l,0.002,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,Nitrogen,7/24/2018,KN,total,1.40,mg/l,NA,mg/l,0.2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,"Nitrogen, ammonia (As N)",7/24/2018,7664-41-7,total,0.05,mg/l,8.00E-04,mg/l,0.005,,R,Precision error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,"NITROGEN, KJELDAHL, TOTAL",7/24/2018,KN,total,0.62,mg/l,0.08,mg/l,0.2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,"NITROGEN, NITRATE (AS N)",7/24/2018,14797-55-8,total,0.76,mg/l,NA,mg/l,0.01,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,"NITROGEN, NITRITE",7/24/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,"PHOSPHORUS, TOTAL (AS P)",7/24/2018,7723-14-0,total,0.17,mg/l,0.01,mg/l,0.025,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,Silver,7/24/2018,7440-22-4,total,,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/24/2018,TDS,total,270.00,mg/l,4,mg/l,10,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,TURBIDITY,7/24/2018,TURB,total,8.68,ntu,0.06,ntu,0.1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-07242018-WS,Zinc,7/24/2018,7440-66-6,total,7.70,ug/l,2.5,ug/l,5,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,"ALKALINITY, TOTAL (AS CaCO3)",8/15/2018,ALK,total,81.20,mg/l,1,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,Aluminum,8/15/2018,7429-90-5,total,393.00,ug/l,11.5,ug/l,50,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,Arsenic,8/15/2018,7440-38-2,total,1.40,ug/l,0.39,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,Cadmium,8/15/2018,7440-43-9,total,0.52,ug/l,0.064,ug/l,1,J,J,estimated value due to lab error,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,Calcium,8/15/2018,7440-70-2,total,32900.00,ug/l,110,ug/l,1000,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,CHLORIDE (AS CL),8/15/2018,16887-00-6,total,48.00,mg/l,0.2,mg/l,2,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,Chlorophyll A,8/15/2018,479-61-8,total,0.70,ug/l,NA,ug/l,0.08,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,Copper,8/15/2018,7440-50-8,total,3.40,ug/l,0.66,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,HARDNESS (AS CACO3),8/15/2018,HARD,total,105.00,mg/l,NA,mg/l,6.62,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,Iron,8/15/2018,7439-89-6,total,1360.00,ug/l,13,ug/l,100,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
13-WALK-26.9,Wallkill RAS 2018,13-WALK-26.9-08152018-W,Lead,8/15/2018,7439-92-1,total,2.00,ug/l,0.067,ug/l,1,,A,,NA,NA,41.5763,-74.19071,B,1306-0038
